Date,TIME,OPEN,HIGH,LOW,LAST_PRICE,NUMBER_TICKS,VOLUME
08-02-2016 00:00,13:35:00,1295.14,1296.43,1293.1,1294.49,126,2828
08-02-2016 00:00,13:40:00,1295.34,1303.6,1293.1,1303.1,285,11869
08-02-2016 00:00,13:45:00,1303.1,1303.15,1294.99,1295.99,264,10083
08-02-2016 00:00,13:50:00,1295.19,1297.38,1294.05,1296.29,170,4128
08-02-2016 00:00,13:55:00,1296.83,1298.87,1293.9,1293.9,150,3799
08-02-2016 00:00,14:00:00,1294.49,1295.34,1291.91,1291.91,123,3190
08-02-2016 00:00,14:05:00,1291.91,1294.84,1289.92,1293.8,113,3212
08-02-2016 00:00,14:10:00,1291.76,1293.5,1291.01,1291.51,110,2670
08-02-2016 00:00,14:15:00,1291.51,1293.9,1291.01,1293.75,85,1957
08-02-2016 00:00,14:20:00,1293.65,1294.05,1290.91,1290.91,87,1803
08-02-2016 00:00,14:25:00,1290.91,1291.76,1290.02,1290.06,54,1327
08-02-2016 00:00,14:30:00,1290.56,1293.15,1284.29,1290.81,231,10434
08-02-2016 00:00,14:35:00,1289.67,1290.61,1281.95,1283.45,186,4655
08-02-2016 00:00,14:40:00,1283.35,1286.48,1282.35,1284.99,156,4350
08-02-2016 00:00,14:45:00,1284.94,1285.54,1282.45,1283.2,107,1998
08-02-2016 00:00,14:50:00,1283.55,1284.04,1281.01,1281.6,92,3589
08-02-2016 00:00,14:55:00,1282.9,1282.95,1277.77,1278.97,123,7388
08-02-2016 00:00,15:00:00,1279.51,1281.8,1274.24,1274.99,95,3449
08-02-2016 00:00,15:05:00,1275.48,1278.97,1269.01,1277.82,267,17235
08-02-2016 00:00,15:10:00,1277.52,1278.97,1272,1272.2,100,2708
08-02-2016 00:00,15:15:00,1272.5,1278.77,1271.6,1274.39,99,3903
08-02-2016 00:00,15:20:00,1274.49,1278.97,1273.99,1277.97,119,4661
08-02-2016 00:00,15:25:00,1277.62,1278.92,1274.99,1274.99,91,4207
09-02-2016 00:00,09:15:00,1265.03,1282.45,1264.04,1282.45,146,4781
09-02-2016 00:00,09:20:00,1282.95,1286.78,1278.72,1285.04,164,6022
09-02-2016 00:00,09:25:00,1285.04,1286.23,1279.27,1283.94,130,3720
09-02-2016 00:00,09:30:00,1283.94,1284.44,1277.03,1278.22,78,2543
09-02-2016 00:00,09:35:00,1278.42,1283.05,1276.08,1281.46,72,1490
09-02-2016 00:00,09:40:00,1279.96,1279.96,1276.08,1276.58,146,1789
09-02-2016 00:00,09:45:00,1276.53,1279.22,1276.28,1277.08,139,1934
09-02-2016 00:00,09:50:00,1277.08,1277.23,1275.28,1276.23,117,1272
09-02-2016 00:00,09:55:00,1276.23,1277.82,1274.99,1274.99,127,2000
09-02-2016 00:00,10:00:00,1274.99,1275.48,1271.5,1272.3,90,2669
09-02-2016 00:00,10:05:00,1271.6,1275.98,1270.51,1273.99,82,2009
09-02-2016 00:00,10:10:00,1273.99,1278.97,1273.09,1276.98,96,1764
09-02-2016 00:00,10:15:00,1276.98,1278.72,1276.88,1277.03,94,1695
09-02-2016 00:00,10:20:00,1276.98,1277.97,1275.04,1275.53,97,1403
09-02-2016 00:00,10:25:00,1275.63,1278.87,1273.29,1278.02,127,1855
09-02-2016 00:00,10:30:00,1278.02,1278.97,1276.48,1277.97,107,2774
09-02-2016 00:00,10:35:00,1277.97,1280.36,1274.29,1274.29,121,2936
09-02-2016 00:00,10:40:00,1275.98,1276.93,1273.99,1275.09,91,1206
09-02-2016 00:00,10:45:00,1275.09,1276.98,1273.99,1274.09,83,988
09-02-2016 00:00,10:50:00,1274.79,1276.98,1274.09,1275.04,102,2010
09-02-2016 00:00,10:55:00,1275.04,1275.68,1274.99,1274.99,84,1273
09-02-2016 00:00,11:00:00,1274.99,1276.68,1273.99,1274.34,90,1512
09-02-2016 00:00,11:05:00,1276.58,1277.97,1274.04,1275.48,106,1227
09-02-2016 00:00,11:10:00,1275.53,1277.97,1274.99,1276.08,98,848
09-02-2016 00:00,11:15:00,1276.28,1276.28,1274.29,1274.64,90,1682
09-02-2016 00:00,11:20:00,1274.14,1276.38,1273,1273.99,74,1245
09-02-2016 00:00,11:25:00,1272.55,1275.14,1271.3,1272.2,47,856
09-02-2016 00:00,11:30:00,1272.55,1275.98,1272.55,1275.98,46,1305
09-02-2016 00:00,11:35:00,1275.98,1277.47,1275.18,1275.28,27,1118
09-02-2016 00:00,11:40:00,1275.53,1277.28,1274.99,1275.04,60,1193
09-02-2016 00:00,11:45:00,1275.04,1277.37,1274.09,1274.29,101,2212
09-02-2016 00:00,11:50:00,1274.29,1275.38,1273.99,1274.04,79,1162
09-02-2016 00:00,11:55:00,1274.04,1274.79,1273.09,1274.64,40,655
09-02-2016 00:00,12:00:00,1273.99,1275.04,1270.51,1272.65,77,954
09-02-2016 00:00,12:05:00,1270.86,1273.09,1269.66,1271,53,1859
09-02-2016 00:00,12:10:00,1270.81,1273.99,1270.56,1270.56,36,471
09-02-2016 00:00,12:15:00,1270.81,1271.95,1268.42,1269.16,48,1870
09-02-2016 00:00,12:20:00,1269.16,1271.75,1269.01,1270.06,53,1149
09-02-2016 00:00,12:25:00,1270.06,1272.7,1270.01,1272,48,964
09-02-2016 00:00,12:30:00,1271.85,1274.89,1271.85,1272.65,44,799
09-02-2016 00:00,12:35:00,1272.55,1272.65,1269.51,1269.51,40,1059
09-02-2016 00:00,12:40:00,1269.51,1273.34,1269.51,1272.25,34,556
09-02-2016 00:00,12:45:00,1271.2,1273.24,1271.05,1272.55,43,558
09-02-2016 00:00,12:50:00,1271.05,1272,1269.56,1269.56,35,442
09-02-2016 00:00,12:55:00,1269.56,1272.4,1269.51,1271,30,241
09-02-2016 00:00,13:00:00,1271,1271.6,1271,1271,31,615
09-02-2016 00:00,13:05:00,1271,1273.99,1271,1273.99,36,626
09-02-2016 00:00,13:10:00,1273.99,1278.17,1273.99,1276.98,137,2327
09-02-2016 00:00,13:15:00,1276.98,1277.92,1272,1273.79,117,1957
09-02-2016 00:00,13:20:00,1273.14,1275.04,1271,1275.04,75,2626
09-02-2016 00:00,13:25:00,1274.49,1276.03,1274.04,1274.04,84,1374
09-02-2016 00:00,13:30:00,1274.04,1275.98,1272.5,1275.98,106,1875
09-02-2016 00:00,13:35:00,1274.49,1276.43,1273.99,1275.98,96,2447
09-02-2016 00:00,13:40:00,1275.98,1285.19,1275.98,1283.94,196,10336
09-02-2016 00:00,13:45:00,1283.94,1285.09,1272.35,1272.6,265,11906
09-02-2016 00:00,13:50:00,1272.55,1274.89,1272.05,1272.65,73,1465
09-02-2016 00:00,13:55:00,1272.65,1274.89,1272.2,1272.4,65,2010
09-02-2016 00:00,14:00:00,1272,1272.4,1270.81,1271.3,48,1465
09-02-2016 00:00,14:05:00,1271.3,1276.98,1271.3,1276.98,46,2381
09-02-2016 00:00,14:10:00,1276.23,1276.78,1272.6,1273.05,61,717
09-02-2016 00:00,14:15:00,1273.05,1273.99,1272.45,1273.99,36,965
09-02-2016 00:00,14:20:00,1273.99,1275.73,1273.09,1273.49,75,2078
09-02-2016 00:00,14:25:00,1273.84,1277.72,1273.49,1275.09,78,779
09-02-2016 00:00,14:30:00,1274.99,1275.88,1274.04,1274.99,75,431
09-02-2016 00:00,14:35:00,1274.99,1277.97,1274.99,1276.43,98,1195
09-02-2016 00:00,14:40:00,1276.68,1277.97,1274.99,1277.37,116,4316
09-02-2016 00:00,14:45:00,1276.98,1277.72,1275.14,1275.78,80,1000
09-02-2016 00:00,14:50:00,1274.99,1276.33,1273.99,1275.18,85,1127
09-02-2016 00:00,14:55:00,1275.14,1276.38,1273.84,1274.79,114,2921
09-02-2016 00:00,15:00:00,1274.29,1275.88,1272,1273.69,184,2302
09-02-2016 00:00,15:05:00,1273.64,1273.64,1267.12,1270.95,239,12496
09-02-2016 00:00,15:10:00,1271.3,1276.48,1269.71,1272.65,214,10566
09-02-2016 00:00,15:15:00,1273.09,1275.73,1272.4,1273,177,4387
09-02-2016 00:00,15:20:00,1275.23,1277.08,1272.25,1273.05,193,5665
09-02-2016 00:00,15:25:00,1274.79,1279.96,1273.09,1275.33,139,3840
10-02-2016 00:00,09:15:00,1264.04,1270.71,1264.04,1269.21,222,6708
10-02-2016 00:00,09:20:00,1269.06,1269.91,1256.32,1259.46,226,10553
10-02-2016 00:00,09:25:00,1259.46,1259.51,1249.61,1254.18,210,8640
10-02-2016 00:00,09:30:00,1254.08,1254.88,1244.18,1245.28,185,6542
10-02-2016 00:00,09:35:00,1245.03,1248.56,1244.33,1246.12,127,3871
10-02-2016 00:00,09:40:00,1246.82,1252.09,1246.22,1247.96,102,3773
10-02-2016 00:00,09:45:00,1248.91,1252.54,1247.96,1250,108,2286
10-02-2016 00:00,09:50:00,1249.9,1254.08,1249.26,1253.54,106,1771
10-02-2016 00:00,09:55:00,1253.09,1259.06,1251.1,1254.58,138,6634
10-02-2016 00:00,10:00:00,1254.58,1255.08,1251.15,1251.15,125,3302
10-02-2016 00:00,10:05:00,1252.14,1254.08,1252.14,1252.64,57,2670
10-02-2016 00:00,10:10:00,1253.79,1253.79,1250.6,1251.05,45,1625
10-02-2016 00:00,10:15:00,1249.71,1251.2,1247.17,1248.96,80,1851
10-02-2016 00:00,10:20:00,1248.76,1250.25,1248.16,1249.41,98,2219
10-02-2016 00:00,10:25:00,1248.36,1248.36,1246.12,1248.16,132,4516
10-02-2016 00:00,10:30:00,1248.11,1248.96,1247.12,1247.66,65,1835
10-02-2016 00:00,10:35:00,1247.66,1248.71,1246.37,1247.52,61,1016
10-02-2016 00:00,10:40:00,1248.06,1248.61,1246.27,1247.12,60,1354
10-02-2016 00:00,10:45:00,1248.61,1250.6,1247.32,1248.86,86,1056
10-02-2016 00:00,10:50:00,1248.11,1249.11,1247.17,1247.86,38,979
10-02-2016 00:00,10:55:00,1248.56,1252.09,1248.41,1252.09,56,1379
10-02-2016 00:00,11:00:00,1252.09,1252.24,1247.96,1249.11,62,2201
10-02-2016 00:00,11:05:00,1249.76,1249.76,1246.12,1248.06,109,5119
10-02-2016 00:00,11:10:00,1247.86,1251,1247.12,1247.17,99,2448
10-02-2016 00:00,11:15:00,1247.22,1248.61,1246.22,1248.11,98,3849
10-02-2016 00:00,11:20:00,1248.06,1249.61,1247.12,1248.61,75,1590
10-02-2016 00:00,11:25:00,1249.06,1252.09,1249.06,1249.11,72,2235
10-02-2016 00:00,11:30:00,1249.11,1251.8,1249.11,1249.9,61,1012
10-02-2016 00:00,11:35:00,1250,1251.6,1249.06,1249.71,71,898
10-02-2016 00:00,11:40:00,1249.61,1251.1,1249.06,1249.85,55,1521
10-02-2016 00:00,11:45:00,1249.85,1252.09,1249.85,1251.7,63,1530
10-02-2016 00:00,11:50:00,1251.7,1253.59,1251.1,1253.04,94,3028
10-02-2016 00:00,11:55:00,1252.54,1254.08,1251.8,1252.44,101,873
10-02-2016 00:00,12:00:00,1252.44,1253.59,1251,1251,89,2227
10-02-2016 00:00,12:05:00,1251,1252.04,1250.9,1251.85,92,1151
10-02-2016 00:00,12:10:00,1251.15,1253.54,1251.1,1253.14,91,996
10-02-2016 00:00,12:15:00,1252.64,1253.98,1252.54,1253.19,72,719
10-02-2016 00:00,12:20:00,1253.09,1253.59,1251.25,1253.19,79,1079
10-02-2016 00:00,12:25:00,1253.04,1254.08,1251.94,1253.34,106,1593
10-02-2016 00:00,12:30:00,1253.59,1259.01,1253.59,1255.33,175,5613
10-02-2016 00:00,12:35:00,1255.88,1255.88,1254.08,1254.08,74,506
10-02-2016 00:00,12:40:00,1254.23,1254.73,1251.8,1253.34,98,1822
10-02-2016 00:00,12:45:00,1253.09,1254.83,1253.09,1254.78,90,962
10-02-2016 00:00,12:50:00,1254.83,1256.62,1254.83,1255.98,81,873
10-02-2016 00:00,12:55:00,1255.38,1257.72,1255.28,1257.17,75,1557
10-02-2016 00:00,13:00:00,1256.77,1257.17,1253.24,1255.28,117,812
10-02-2016 00:00,13:05:00,1255.08,1256.03,1253.09,1255.08,92,4862
10-02-2016 00:00,13:10:00,1254.73,1255.48,1254.08,1254.68,44,646
10-02-2016 00:00,13:15:00,1254.68,1255.63,1253.09,1255.53,89,1595
10-02-2016 00:00,13:20:00,1255.08,1255.93,1254.08,1255.08,80,1551
10-02-2016 00:00,13:25:00,1255.08,1256.87,1254.08,1256.87,48,829
10-02-2016 00:00,13:30:00,1257.22,1257.37,1254.08,1255.28,67,1364
10-02-2016 00:00,13:35:00,1255.08,1255.48,1253.09,1253.74,126,7666
10-02-2016 00:00,13:40:00,1253.79,1254.38,1252.64,1253.98,103,3489
10-02-2016 00:00,13:45:00,1253.64,1254.08,1253.09,1253.14,90,3182
10-02-2016 00:00,13:50:00,1253.09,1256.17,1249.61,1252.34,215,7385
10-02-2016 00:00,13:55:00,1251.5,1253.84,1251.45,1252.44,79,1490
10-02-2016 00:00,14:00:00,1251.99,1255.78,1251.1,1251.8,83,1364
10-02-2016 00:00,14:05:00,1251.8,1258.91,1250.2,1257.87,109,3813
10-02-2016 00:00,14:10:00,1257.87,1264.04,1257.47,1263.04,178,7311
10-02-2016 00:00,14:15:00,1262.99,1263.84,1246.27,1247.71,194,9591
10-02-2016 00:00,14:20:00,1247.71,1259.76,1247.12,1256.77,143,4098
10-02-2016 00:00,14:25:00,1258.02,1263.04,1254.08,1256.08,153,3634
10-02-2016 00:00,14:30:00,1257.07,1261.05,1253.09,1260.75,156,2841
10-02-2016 00:00,14:35:00,1260.6,1262.05,1255.08,1256.87,174,6708
10-02-2016 00:00,14:40:00,1256.72,1258.96,1249.61,1258.07,164,4896
10-02-2016 00:00,14:45:00,1258.56,1259.01,1254.78,1255.18,102,3216
10-02-2016 00:00,14:50:00,1255.73,1257.07,1251.1,1252.04,156,3693
10-02-2016 00:00,14:55:00,1252.04,1256.57,1250.95,1251.85,158,3735
10-02-2016 00:00,15:00:00,1252.94,1256.72,1251.85,1253.29,164,3046
10-02-2016 00:00,15:05:00,1254.68,1258.81,1252.69,1253.44,197,7290
10-02-2016 00:00,15:10:00,1253.44,1262.25,1253.44,1260.06,243,7368
10-02-2016 00:00,15:15:00,1260.35,1266.23,1259.06,1264.39,295,19970
10-02-2016 00:00,15:20:00,1265.03,1267.92,1263.19,1263.34,236,11039
10-02-2016 00:00,15:25:00,1263.94,1264.49,1255.08,1261.05,197,16088
11-02-2016 00:00,09:15:00,1241.15,1254.58,1238.16,1243.14,316,21632
11-02-2016 00:00,09:20:00,1244.03,1244.13,1241.15,1242.69,169,9587
11-02-2016 00:00,09:25:00,1242.64,1245.82,1238.16,1238.76,165,9951
11-02-2016 00:00,09:30:00,1239.6,1239.6,1234.18,1235.82,177,12520
11-02-2016 00:00,09:35:00,1235.17,1236.57,1230.2,1230.65,175,7628
11-02-2016 00:00,09:40:00,1230.65,1234.18,1229.35,1230.55,109,5776
11-02-2016 00:00,09:45:00,1231.29,1232.88,1228.46,1229.95,136,4700
11-02-2016 00:00,09:50:00,1230.2,1236.57,1229.25,1231.69,137,4456
11-02-2016 00:00,09:55:00,1232.09,1232.69,1229.95,1231.49,104,3602
11-02-2016 00:00,10:00:00,1231.44,1232.83,1229.7,1230.5,78,1505
11-02-2016 00:00,10:05:00,1230.79,1231.19,1229.7,1230.2,57,1718
11-02-2016 00:00,10:10:00,1230.35,1231.19,1229.2,1231.19,60,1601
11-02-2016 00:00,10:15:00,1231.19,1235.32,1230.84,1233.63,147,4153
11-02-2016 00:00,10:20:00,1235.12,1235.17,1232.19,1235.02,157,3449
11-02-2016 00:00,10:25:00,1234.68,1235.97,1233.88,1234.63,112,1626
11-02-2016 00:00,10:30:00,1234.38,1238.41,1233.98,1236.67,80,2429
11-02-2016 00:00,10:35:00,1236.62,1239.16,1235.37,1237.81,115,2874
11-02-2016 00:00,10:40:00,1238.66,1242.94,1237.16,1242.14,85,5468
11-02-2016 00:00,10:45:00,1242.54,1243.09,1239.7,1240.8,71,1455
11-02-2016 00:00,10:50:00,1240.4,1241.69,1237.86,1239.4,61,2916
11-02-2016 00:00,10:55:00,1239.2,1240.5,1236.67,1238.86,55,1794
11-02-2016 00:00,11:00:00,1237.56,1241,1237.31,1240.15,119,1213
11-02-2016 00:00,11:05:00,1240.55,1240.75,1236.67,1237.76,74,1019
11-02-2016 00:00,11:10:00,1237.76,1239.2,1237.21,1238.21,42,834
11-02-2016 00:00,11:15:00,1238.21,1240.1,1237.56,1237.56,52,937
11-02-2016 00:00,11:20:00,1237.26,1239.16,1236.52,1236.52,39,1631
11-02-2016 00:00,11:25:00,1236.47,1237.16,1231.19,1233.33,69,3185
11-02-2016 00:00,11:30:00,1233.43,1235.17,1232.69,1234.18,51,1389
11-02-2016 00:00,11:35:00,1234.43,1234.68,1232.19,1233.18,61,1349
11-02-2016 00:00,11:40:00,1232.24,1234.18,1232.24,1233.93,51,1329
11-02-2016 00:00,11:45:00,1234.08,1236.72,1230.2,1230.2,67,1995
11-02-2016 00:00,11:50:00,1230.2,1231.99,1229.25,1231.24,84,2439
11-02-2016 00:00,11:55:00,1231.19,1232.09,1229.95,1231.14,60,1201
11-02-2016 00:00,12:00:00,1229.7,1231.04,1227.21,1229.55,49,1757
11-02-2016 00:00,12:05:00,1229.55,1230.69,1229.2,1229.25,48,1100
11-02-2016 00:00,12:10:00,1230.15,1231.69,1229.25,1230.69,26,553
11-02-2016 00:00,12:15:00,1231.19,1234.53,1231.19,1234.53,46,974
11-02-2016 00:00,12:20:00,1234.58,1236.17,1233.18,1235.62,52,1553
11-02-2016 00:00,12:25:00,1233.88,1236.67,1233.23,1235.47,60,1711
11-02-2016 00:00,12:30:00,1235.37,1241.2,1234.68,1234.68,84,3640
11-02-2016 00:00,12:35:00,1234.18,1238.91,1233.73,1235.32,60,1479
11-02-2016 00:00,12:40:00,1235.32,1235.32,1232.24,1232.24,36,724
11-02-2016 00:00,12:45:00,1232.39,1234.08,1231.09,1234.08,35,1331
11-02-2016 00:00,12:50:00,1233.73,1237.46,1232.49,1236.82,51,1401
11-02-2016 00:00,12:55:00,1236.07,1236.07,1232.24,1234.28,29,986
11-02-2016 00:00,13:00:00,1234.48,1236.57,1234.48,1234.58,44,937
11-02-2016 00:00,13:05:00,1235.72,1238.86,1233.38,1233.38,51,2647
11-02-2016 00:00,13:10:00,1233.23,1237.16,1232.74,1234.63,49,2795
11-02-2016 00:00,13:15:00,1235.77,1236.17,1232.93,1234.18,35,806
11-02-2016 00:00,13:20:00,1234.18,1236.12,1234.18,1235.27,50,517
11-02-2016 00:00,13:25:00,1235.27,1237.51,1235.27,1236.17,63,1148
11-02-2016 00:00,13:30:00,1236.37,1237.16,1233.53,1234.28,83,1667
11-02-2016 00:00,13:35:00,1234.23,1235.27,1230.74,1233.03,84,1851
11-02-2016 00:00,13:40:00,1232.29,1237.06,1232.19,1233.28,86,2484
11-02-2016 00:00,13:45:00,1233.28,1237.06,1231.34,1235.17,72,1275
11-02-2016 00:00,13:50:00,1235.37,1236.62,1232.74,1232.93,89,1296
11-02-2016 00:00,13:55:00,1232.88,1236.17,1232.24,1235.87,81,2366
11-02-2016 00:00,14:00:00,1235.82,1238.16,1233.18,1234.97,94,2785
11-02-2016 00:00,14:05:00,1235.22,1237.56,1233.73,1234.63,74,2123
11-02-2016 00:00,14:10:00,1234.58,1237.56,1233.83,1233.83,71,1303
11-02-2016 00:00,14:15:00,1233.38,1235.67,1230.15,1231.29,112,9168
11-02-2016 00:00,14:20:00,1231.24,1231.24,1224.72,1227.56,122,6452
11-02-2016 00:00,14:25:00,1227.16,1234.68,1227.16,1230.99,93,2238
11-02-2016 00:00,14:30:00,1230.99,1232.98,1230.35,1230.74,86,3217
11-02-2016 00:00,14:35:00,1230.74,1235.92,1230.2,1231.74,126,4152
11-02-2016 00:00,14:40:00,1232.14,1235.92,1231.29,1235.17,91,2724
11-02-2016 00:00,14:45:00,1235.22,1236.07,1231.44,1235.67,109,3358
11-02-2016 00:00,14:50:00,1235.17,1237.96,1231.39,1231.84,130,3347
11-02-2016 00:00,14:55:00,1232.64,1235.72,1231.19,1231.44,129,5275
11-02-2016 00:00,15:00:00,1232.59,1233.18,1228.31,1228.31,172,10668
11-02-2016 00:00,15:05:00,1228.26,1232.19,1224.32,1227.56,156,4911
11-02-2016 00:00,15:10:00,1228.36,1230.2,1220.24,1220.24,162,5529
11-02-2016 00:00,15:15:00,1221.24,1225.67,1219.75,1223.58,187,4893
11-02-2016 00:00,15:20:00,1223.08,1227.11,1221.29,1226.22,174,6855
11-02-2016 00:00,15:25:00,1226.22,1238.56,1224.23,1232.29,173,11025
12-02-2016 00:00,09:15:00,1232.69,1236.82,1220.05,1222.23,196,10551
12-02-2016 00:00,09:20:00,1221.49,1221.49,1204.32,1206.51,210,7749
12-02-2016 00:00,09:25:00,1206.86,1226.37,1205.91,1218.5,159,8392
12-02-2016 00:00,09:30:00,1218.45,1222.23,1216.26,1220.24,112,3044
12-02-2016 00:00,09:35:00,1221.04,1223.98,1219.9,1220.64,74,1394
12-02-2016 00:00,09:40:00,1221.34,1223.23,1217.61,1222.04,100,2148
12-02-2016 00:00,09:45:00,1221.94,1221.94,1211.98,1214.22,95,4961
12-02-2016 00:00,09:50:00,1212.98,1214.82,1210.29,1214.27,62,2664
12-02-2016 00:00,09:55:00,1213.48,1214.92,1210.79,1214.27,62,1282
12-02-2016 00:00,10:00:00,1213.82,1215.12,1211.39,1212.73,72,1912
12-02-2016 00:00,10:05:00,1212.73,1215.57,1212.28,1213.28,58,1971
12-02-2016 00:00,10:10:00,1214.22,1218.6,1213.28,1217.46,87,2005
12-02-2016 00:00,10:15:00,1217.81,1219.7,1212.28,1213.28,78,3571
12-02-2016 00:00,10:20:00,1213.53,1220,1213.03,1218.25,70,1816
12-02-2016 00:00,10:25:00,1218.25,1219.7,1212.88,1219.15,64,530
12-02-2016 00:00,10:30:00,1218.95,1222.23,1218.45,1222.23,51,999
12-02-2016 00:00,10:35:00,1223.33,1232.14,1222.78,1226.22,125,4790
12-02-2016 00:00,10:40:00,1227.26,1231.94,1224.23,1227.21,109,3300
12-02-2016 00:00,10:45:00,1226.07,1233.68,1225.22,1233.68,88,1700
12-02-2016 00:00,10:50:00,1233.43,1233.48,1221.49,1221.49,67,2419
12-02-2016 00:00,10:55:00,1224.23,1229.7,1222.09,1228.11,79,1080
12-02-2016 00:00,11:00:00,1227.26,1230.05,1222.33,1222.88,218,4907
12-02-2016 00:00,11:05:00,1223.83,1227.06,1223.48,1225.67,58,1070
12-02-2016 00:00,11:10:00,1225.57,1225.57,1218.25,1219.25,107,3746
12-02-2016 00:00,11:15:00,1219.25,1228.55,1214.97,1225.02,288,12547
12-02-2016 00:00,11:20:00,1221.89,1230.2,1221.89,1224.23,172,6421
12-02-2016 00:00,11:25:00,1224.23,1225.52,1219.1,1224.47,55,1635
12-02-2016 00:00,11:30:00,1223.03,1226.76,1222.04,1224.23,66,1321
12-02-2016 00:00,11:35:00,1225.97,1225.97,1220.49,1221.84,52,2044
12-02-2016 00:00,11:40:00,1222.23,1224.08,1217.71,1217.71,49,1056
12-02-2016 00:00,11:45:00,1219.45,1219.75,1213.28,1213.28,69,2548
12-02-2016 00:00,11:50:00,1214.67,1219.15,1214.67,1217.71,48,810
12-02-2016 00:00,11:55:00,1217.71,1217.71,1212.03,1212.93,67,1061
12-02-2016 00:00,12:00:00,1212.88,1212.88,1207.95,1212.68,90,1952
12-02-2016 00:00,12:05:00,1211.44,1213.18,1208.7,1210.64,54,636
12-02-2016 00:00,12:10:00,1210.74,1211.54,1210.09,1211.29,53,512
12-02-2016 00:00,12:15:00,1210.49,1212.33,1206.61,1206.61,140,5387
12-02-2016 00:00,12:20:00,1206.61,1210.19,1206.01,1206.56,72,1840
12-02-2016 00:00,12:25:00,1206.51,1206.56,1198.35,1200.54,185,7511
12-02-2016 00:00,12:30:00,1199.59,1200.89,1192.72,1194.12,196,9244
12-02-2016 00:00,12:35:00,1195.26,1201.78,1194.07,1201.78,137,5370
12-02-2016 00:00,12:40:00,1202.88,1209.15,1198.55,1207.65,137,3590
12-02-2016 00:00,12:45:00,1207.55,1219.3,1203.87,1215.96,243,10196
12-02-2016 00:00,12:50:00,1216.61,1217.95,1209.79,1213.77,162,2405
12-02-2016 00:00,12:55:00,1213.68,1215.96,1210.84,1212.58,73,839
12-02-2016 00:00,13:00:00,1212.58,1218.25,1210.19,1214.47,207,3433
12-02-2016 00:00,13:05:00,1214.52,1220.74,1214.52,1217.16,135,3570
12-02-2016 00:00,13:10:00,1215.17,1218,1204.62,1205.66,115,1283
12-02-2016 00:00,13:15:00,1205.96,1208.95,1202.78,1206.51,104,1880
12-02-2016 00:00,13:20:00,1207.06,1207.9,1202.58,1206.01,80,1638
12-02-2016 00:00,13:25:00,1205.31,1209.3,1205.02,1205.02,86,1518
12-02-2016 00:00,13:30:00,1207.75,1208.7,1204.92,1208.65,73,532
12-02-2016 00:00,13:35:00,1208.65,1221.24,1207.8,1220.59,124,3062
12-02-2016 00:00,13:40:00,1220.54,1225.82,1213.28,1225.82,113,3959
12-02-2016 00:00,13:45:00,1225.52,1225.52,1216.26,1221.44,94,3127
12-02-2016 00:00,13:50:00,1222.38,1222.38,1212.78,1213.28,72,2492
12-02-2016 00:00,13:55:00,1214.27,1215.67,1210.29,1215.32,74,2371
12-02-2016 00:00,14:00:00,1213.82,1214.87,1207.7,1209.25,92,5141
12-02-2016 00:00,14:05:00,1208,1214.97,1207.65,1214.67,71,2595
12-02-2016 00:00,14:10:00,1214.67,1214.67,1209.69,1210.54,74,1433
12-02-2016 00:00,14:15:00,1212.63,1214.27,1209.4,1211.19,60,1260
12-02-2016 00:00,14:20:00,1211.29,1213.43,1209.94,1211.54,64,1317
12-02-2016 00:00,14:25:00,1211.54,1214.42,1209.3,1211.63,201,4195
12-02-2016 00:00,14:30:00,1211.63,1221.19,1210.34,1218.8,103,2652
12-02-2016 00:00,14:35:00,1220.09,1222.09,1215.72,1217.16,122,1920
12-02-2016 00:00,14:40:00,1217.16,1219.6,1216.41,1218.25,91,1216
12-02-2016 00:00,14:45:00,1218.75,1224.03,1214.37,1223.83,150,2738
12-02-2016 00:00,14:50:00,1220.99,1223.78,1217.26,1218.05,98,2223
12-02-2016 00:00,14:55:00,1217.91,1219.35,1212.28,1219,83,3204
12-02-2016 00:00,15:00:00,1219.65,1220.05,1213.28,1216.91,91,978
12-02-2016 00:00,15:05:00,1216.61,1216.81,1212.08,1214.02,115,2131
12-02-2016 00:00,15:10:00,1212.93,1219.6,1211.14,1217.01,122,2155
12-02-2016 00:00,15:15:00,1218.1,1220.74,1212.28,1214.27,162,4274
12-02-2016 00:00,15:20:00,1214.47,1216.86,1211.29,1213.82,197,6022
12-02-2016 00:00,15:25:00,1214.12,1220.74,1210.29,1218.05,177,3186
15-02-2016 00:00,09:15:00,1224.08,1238.46,1219.25,1233.48,129,5189
15-02-2016 00:00,09:20:00,1233.68,1245.08,1233.08,1241.29,119,4194
15-02-2016 00:00,09:25:00,1241.79,1246.02,1237.41,1240.1,73,1871
15-02-2016 00:00,09:30:00,1241.99,1245.18,1239.35,1244.13,77,2208
15-02-2016 00:00,09:35:00,1241.99,1247.32,1241.99,1246.97,86,4228
15-02-2016 00:00,09:40:00,1246.97,1247.52,1245.23,1246.02,45,477
15-02-2016 00:00,09:45:00,1245.13,1247.42,1242.84,1245.92,90,1760
15-02-2016 00:00,09:50:00,1246.47,1247.42,1244.83,1247.42,48,897
15-02-2016 00:00,09:55:00,1246.62,1252.39,1246.62,1251.3,82,2276
15-02-2016 00:00,10:00:00,1251.2,1252.44,1248.16,1248.41,57,1030
15-02-2016 00:00,10:05:00,1248.31,1248.96,1245.13,1247.27,34,774
